1.074	22.65	8.20
1.076	22.65	8.20
1.073	22.65	8.20
1.075	22.65	8.20
1.074	22.65	8.20
1.073	22.65	8.20
1.074	22.65	8.20
1.074	22.65	8.20
1.075	22.65	8.20
1.074	22.65	8.20
1.074	22.65	8.20
1.076	22.65	8.20
1.074	22.65	8.20
1.075	22.65	8.21
1.075	22.65	8.21
1.075	22.65	8.21
1.075	22.65	8.21
1.076	22.65	8.21
1.074	22.65	8.21
1.075	22.65	8.21
1.074	22.65	8.21
1.076	22.65	8.21
1.074	22.65	8.21
1.073	22.65	8.21
1.074	22.65	8.21
1.075	22.65	8.21
1.074	22.65	8.21
1.074	22.65	8.21
1.075	22.65	8.21
1.075	22.65	8.21
1.074	22.65	8.21
1.074	22.65	8.21
1.077	22.65	8.21
1.074	22.65	8.21
1.076	22.65	8.21
1.074	22.65	8.21
1.073	22.65	8.21
1.077	22.65	9.22
1.078	22.65	9.22
1.077	22.65	9.23
1.077	22.65	9.23
1.077	22.65	9.23
1.079	22.65	9.23
1.077	22.65	9.23
1.079	22.65	9.23
1.078	22.65	9.23
1.078	22.65	9.23
1.078	22.65	9.23
1.078	22.65	9.24
1.079	22.65	9.24
1.078	22.65	9.24
1.078	22.65	9.24
1.077	22.65	9.24
1.077	22.65	9.24
1.076	22.65	9.24
1.078	22.65	9.24
1.078	22.65	9.24
1.077	22.65	9.24
1.078	22.65	9.24
1.078	22.65	9.24
1.078	22.65	9.24
1.077	22.65	9.25
1.077	22.65	9.25
1.077	22.65	9.25
1.078	22.65	9.25
1.077	22.65	9.25
1.077	22.65	9.25
1.079	22.65	9.25
1.077	22.65	9.25
1.077	22.65	9.25
1.077	22.65	9.25
1.078	22.65	9.25
1.078	22.65	9.25
1.078	22.65	9.26
1.078	22.65	9.26
1.078	22.65	9.26
1.079	22.65	9.26
1.077	22.65	9.26
1.078	22.65	9.26
1.078	22.65	9.26
1.078	22.65	9.27
1.078	22.65	9.27
1.077	22.65	9.27
1.078	22.65	9.27
1.078	22.65	9.27
1.077	22.65	9.28
1.078	22.65	9.28
1.077	22.65	9.28
1.077	22.65	9.28
1.079	22.65	9.28
1.077	22.65	9.28
1.078	22.65	9.29
1.077	22.65	9.29
1.078	22.65	9.29
1.078	22.65	9.29
1.078	22.65	9.29
1.078	22.65	9.29
1.078	22.65	9.29
1.078	22.65	9.29
1.079	22.65	9.29
1.078	22.65	9.30
1.077	22.65	9.30
1.079	22.65	9.30
1.077	22.65	9.30
1.078	22.65	9.30
1.077	22.65	9.30
1.080	22.65	9.30
1.078	22.65	9.31
1.079	22.65	9.31
1.079	22.65	9.31
1.079	22.65	9.31
1.078	22.65	9.31
